"","X","file","Pelvis_height","Model_mass","Model_weight","Step_length_R","Step_length_L","Duty_factor_R","Duty_factor_L","Stride_freq","Stride_time","Target_speed","Speed","COT.main","Meta","flight_time","contact_events_total","Gravity","cong","GRFvert_R_max","GRFvert_R_min","GRFfore_R_max","GRFfore_R_min","med_gas_r_tendon","med_gas_r_muscle","lat_gas_r_tendon","lat_gas_r_muscle","soleus_r_tendon","soleus_r_muscle","EMA_knee","EMA_ankle","EMA_hip","metabolic.energy","muscle.activation","actuator.excitation","joint.accelerations","limit.torques","dadt","dFdt","arm.accelerations","planet","scale","job","filename","status_color","COT.status","grf","gait","bounds","status"
"1427",1427,"./Falisse_et_al_2022_scale100/Falisse_et_al_2022_scale100_job407.mat",1.09611191412317,100,981.000000000001,2.27640071781268,2.25605701073821,0.24,0.24,2.62298653669793,0.381244808545185,6,5.93877628410763,5.08629826587494,5.41009925646732,50,1,-9.81,57.6526736214533,3870.24664903066,-8.72770759082761,26.1685991712531,-694.677817548146,1,1,1,1,1,1,1.59983668804038,0.936476754532964,0.743929257020656,4959.51003336057,119.946724863801,45566.4047345059,2405.54097730357,223544.07731884,1.89998732108075e-06,1.1188220595865e-06,0.000128014083158871,"earth","scale100","job407","scale100_job407","#ea4335","5.0863","no","feet adducted","arm add, arm rot and arm flex, pelvistx (time derivatives)","not_feasible"
"1428",1428,"./Falisse_et_al_2022_scale100/Falisse_et_al_2022_scale100_job408.mat",1.09611191412317,100,981.000000000001,3.22021993299317,3.22032481812067,0.38,0.38,1.93682649429542,0.516308509278102,6.3,6.23428399164028,7.22794607436172,8.07063913501477,20,2,-9.81,56.0402348859712,2617.4435787424,-7.03056260383754e-06,330.587269212872,-992.547113002037,1,1,1,1,1,1,0.791300005068572,0.557886340207096,0.880009345663625,8989.48934662194,108.036064992742,29893.4378277051,2279.43162932444,970.332956668507,1.42963547419383e-06,1.00336508140429e-06,0.000127054097982196,"earth","scale100","job408","scale100_job408","#ed7d31","7.2279","no","running","time derivatives, arm add, arm flex, arm rot and elbow flex, pelvistx","restoration_failed"
"1429",1429,"./Falisse_et_al_2022_scale100/Falisse_et_al_2022_scale100_job409.mat",1.09611191412317,100,981.000000000001,1.2866652223004,1.28891319761234,0.41,0.41,5.00000049860701,0.199999980055722,6.5,6.43983597014032,3.52043871720872,4.06048618777708,14,2,-9.81,60.1586497717423,2078.66489681473,-9.19005888171665,25.730865980696,-803.326589346523,1,1,1,1,1,1,0.898651684551368,2.00382165347269,0.688855394160027,2092.30854187599,91.6746224440849,55910.3217022616,2377.61197491594,331.385526252896,2.76017843264685e-06,1.24263079319714e-06,0.000113515552172977,"earth","scale100","job409","scale100_job409","#ea4335","3.5204","no","floating","time derivatives, arm add, flex and rot and lumbar extension","not_feasible"
"1430",1430,"./Falisse_et_al_2022_scale100/Falisse_et_al_2022_scale100_job413.mat",1.09611191412317,100,981.000000000001,1.95878169720585,1.95115053673906,0.45,0.45,1.77380251547611,0.563760616683752,3.5,3.46320458501661,4.37311086326524,2.71253330013961,10,1,-9.81,55.8361664549598,1985.40104921308,-1.21692331602794e-05,153.768450205558,-552.637148139106,1,1,1,1,1,1,0.734630232006898,0.461757806052584,0.761548150112285,1036.55115919738,96.1703815301978,41.9586939718282,514.938702551515,0.0673889908469611,1.21141682601191e-06,7.83414530166126e-07,5.40519034251649e-06,"earth","scale100","job413","scale100_job413","#ffffff","4.3731","","grounded running","","ok"
"1431",1431,"./Falisse_et_al_2022_scale100/Falisse_et_al_2022_scale100_job414.mat",1.09611191412317,100,981.000000000001,2.16534536313219,2.15284867208689,0.42,0.42,1.83595673536655,0.544675144428361,4,3.95815946783343,4.49368467506718,3.18568129111794,16,1,-9.81,56.0361226478759,2156.65851695512,-0.000669619823338744,177.741546622383,-572.450058667308,1,1,1,1,1,1,0.741479171957802,0.488297751213215,0.763483811627441,1354.17026830118,94.8136305225414,54.1016536902174,618.013155340343,0.1133850274688,1.27886796312244e-06,8.46739103666286e-07,1.8228807957239e-05,"earth","scale100","job414","scale100_job414","#ffffff","4.4937","","grounded running","","ok"
"1432",1432,"./Falisse_et_al_2022_scale100/Falisse_et_al_2022_scale100_v1.mat",1.09611191412317,100,981.000000000001,3.34857242470852,3.30814552998037,0.46,0.46,1.15398161140942,0.866564934928768,3.5,3.82873725649685,1.91030547349488,1.30998049032711,6,5,-9.81,67.69535788009,2322.95611293528,-0.075647176911089,1017.19713992646,-1801.77465584856,1,1,1,1,1,1,0.797884340722175,0.494471541396957,0.864881710837088,238.706092668519,8.3613914657061,2164.16264980862,390.618908036678,0.00927959398120674,1.1130358889143e-09,6.96094564113645e-09,2.12817464085075e-06,"earth","scale100","v1",NA,NA,NA,NA,NA,NA,NA
"1433",1433,"./Falisse_et_al_2022_scale2/Falisse_et_al_2022_scale2_job1267.mat",0.319558063325358,2,19.62,0.19752952182858,0.199938360964154,0.72,0.72,0.50000005321507,1.99999978713974,0.1,0.0989340368460569,27.4103138876335,0.485697851484379,92,0,-9.81,61.0739169443692,19.5506165379197,0.0548788142039647,1.27588150551065,-0.98249809586408,1,1,1,1,1,1,0.00411318468067106,0.00263771132890245,0.00351951858266813,22.6163194887773,113.61702152892,0.692656500621525,22.7160661426275,11.870767881204,4.53069414775193e-08,2.49247496967525e-08,5.6657959208496e-06,"earth","scale2","job1267",NA,NA,NA,NA,NA,NA,NA
"1434",1434,"./Falisse_et_al_2022_scale2/Falisse_et_al_2022_scale2_job1268.mat",0.319558063325358,2,19.62,0.462952460723411,0.468073497111721,0.59,0.59,1.06585633176548,0.938212749877463,0.5,0.494292228827497,10.1669308416314,0.900077893620005,74,3,-9.81,55.9370902071339,26.5850693828041,0.0321793228810666,5.18642539975989,-2.29384339736428,1,1,1,1,1,1,0.00456577472123188,0.00222380247210475,0.00379195296515171,22.9472902692213,67.5179883292034,0.797153638000593,107.215309265933,2.62750552576958,4.07488042561629e-07,1.69194650009152e-07,0.000125258868542153,"earth","scale2","job1268",NA,NA,NA,NA,NA,NA,NA
"1435",1435,"./Falisse_et_al_2022_scale2/Falisse_et_al_2022_scale2_job1269.mat",0.319558063325358,2,19.62,0.405646386530696,0.395753962914358,0.45,0.45,2.47287986458962,0.404386810018348,1,0.989905040532067,16.3855825596198,2.90510521214722,54,2,-9.81,55.6684631664155,48.8719426529237,-8.38752842958991e-06,4.20506537926421,-3.44242577064375,1,1,1,1,1,1,0.00723049067110886,0.00302118606328465,0.00344731059637771,141.071996824927,190.428559065431,4.22435760693158,1744.08334777373,1.73812249912841,5.73267402027455e-06,1.70074217044008e-06,0.0005285115558936,"earth","scale2","job1269",NA,NA,NA,NA,NA,NA,NA
"1436",1436,"./Falisse_et_al_2022_scale2/Falisse_et_al_2022_scale2_job1270.mat",0.319558063325358,2,19.62,0.536065566054407,0.523859203032012,0.39,0.39,2.80593586563412,0.356387333098937,1.5,1.48498465754454,16.4245276904284,4.36838894824507,62,2,-9.81,56.1880556018066,58.3453164747736,-0.060623220231383,5.81534608364466,-4.69260997275329,1,1,1,1,1,1,0.00757235881345074,0.00313310604447679,0.0036396891645875,217.996271616604,236.212279707249,3.42712894628511,2239.71976682425,0.991014194333853,5.6464059670681e-06,1.78069348091869e-06,0.000311894256333274,"earth","scale2","job1270",NA,NA,NA,NA,NA,NA,NA
"1437",1437,"./Falisse_et_al_2022_scale2/Falisse_et_al_2022_scale2_job1271.mat",0.319558063325358,2,19.62,0.618282014906422,0.626144355607367,0.44,0.44,3.18754281858727,0.313721275889622,2,1.97918049892569,19.0656095220172,6.75837896706419,58,2,-9.81,55.7630440915987,54.8863990949014,-0.0674090583108016,5.89494119709827,-5.82259775045299,1,1,1,1,1,1,0.0038067088675563,0.00259214250671764,0.00638257378689522,328.436310972944,297.780007305422,2.80966122223937,6219.65948230016,0.672953920886179,5.51774315341742e-06,1.96763281812134e-06,0.000139367874006775,"earth","scale2","job1271",NA,NA,NA,NA,NA,NA,NA
"1438",1438,"./Falisse_et_al_2022_scale2/Falisse_et_al_2022_scale2_job1272.mat",0.319558063325358,2,19.62,0.653824602911282,0.649840152957439,0.3,0.3,3.79787391546881,0.263305212931631,2.5,2.47402745491493,16.0095239209062,7.0939704573921,62,2,-9.81,55.8392899185841,60.6669492525901,-0.0130813161102823,2.13576026804149,-8.09000577051457,1,1,1,1,1,1,0.00399179211215577,0.00229607855562846,0.00600138177273626,318.313250906186,226.872343834985,3.41048868018125,5809.08630628205,0.548262818503082,4.99117522719779e-06,1.68140373646878e-06,0.000135394952206701,"earth","scale2","job1272",NA,NA,NA,NA,NA,NA,NA
"1439",1439,"./Falisse_et_al_2022_scale2/Falisse_et_al_2022_scale2_job1273.mat",0.319558063325358,2,19.62,0.679647728204864,0.675844237947302,0.31,0.31,4.3874398430016,0.227923352976588,3,2.97171808788907,12.8453061776709,6.83688872465514,60,2,-9.81,55.6485543078808,56.4906680840343,-0.00130779550900848,4.94532921200528,-5.78394346180995,1,1,1,1,1,1,0.00384512563528163,0.00298428360819551,0.00404160975228474,240.989537819691,200.993371503143,3.88979465197555,5210.46777515786,1.54716192693062,5.03713263645e-06,1.76171609068722e-06,0.000206456717932701,"earth","scale2","job1273",NA,NA,NA,NA,NA,NA,NA
"1440",1440,"./Falisse_et_al_2022_scale2/Falisse_et_al_2022_scale2_job1274.mat",0.319558063325358,2,19.62,0.700909791994843,0.698938788756263,0.34,0.34,4.95387931663355,0.201862002702068,3.5,3.46666345061922,10.5271607158519,6.5362608881979,58,2,-9.81,55.472890309979,55.0989911915965,-0.00629618881979288,4.65862523816179,-5.48183475700553,1,1,1,1,1,1,0.00392603664091766,0.00326186710131203,0.00401160368052241,191.63406632239,170.727322638545,3.19717940976937,4391.40282165172,1.90123913743164,4.60064972160051e-06,1.60000425237867e-06,0.000181600088480276,"earth","scale2","job1274",NA,NA,NA,NA,NA,NA,NA
"1441",1441,"./Falisse_et_al_2022_scale2/Falisse_et_al_2022_scale2_job1572.mat",0.319558063325358,2,19.62,0.584803386326461,0.586520267471057,0.42,0.42,2.70153220972296,0.37016030991633,1.6,1.58391219205877,12.5459811193888,3.55911626083684,50,2,-9.81,54.9839836068635,52.8571571316443,-0.0328495430934638,4.39663272822895,-8.3998763946067,1,1,1,1,1,1,0.0038900372015778,0.00239224636154367,0.0037445045349767,132.888020942179,172.613739587007,2.88891011220039,1070.93794948564,1.04387921284571,3.78393646019983e-06,1.03179322556546e-06,0.000348160307904678,"earth","scale2","job1572",NA,NA,NA,NA,NA,NA,NA
"1442",1442,"./Falisse_et_al_2022_scale2/Falisse_et_al_2022_scale2_job1573.mat",0.319558063325358,2,19.62,0.609713713241063,0.609550715089844,0.38,0.38,2.75899316843184,0.36245106056873,1.7,1.6829708671763,12.5684992402362,3.78849278784089,54,2,-9.81,55.3475705340205,53.4551956634719,-0.0109483475488051,4.61083042516588,-8.45584190257642,1,1,1,1,1,1,0.00387070203453307,0.00238373132923398,0.0037534999872464,143.752175983646,174.896317397829,2.66651871127038,1136.12957296129,0.968272385382063,3.90681504003929e-06,1.04489645480137e-06,0.000330648645788102,"earth","scale2","job1573",NA,NA,NA,NA,NA,NA,NA
"1443",1443,"./Falisse_et_al_2022_scale2/Falisse_et_al_2022_scale2_job1574.mat",0.319558063325358,2,19.62,0.649885831635532,0.649248895051058,0.34,0.34,2.74186838969328,0.364714806793431,1.8,1.78198530155678,12.6142146036472,4.02597224138189,56,2,-9.81,55.5975050998167,54.1261752841016,-0.00823199921432019,5.06985005405678,-8.50121680374235,1,1,1,1,1,1,0.00384578291970863,0.00238135498186429,0.00380649087470224,155.151409077185,175.352857353436,2.53397649794934,1199.65760400679,0.897092873930283,3.83996523194264e-06,1.05713753361707e-06,0.000316274956268842,"earth","scale2","job1574",NA,NA,NA,NA,NA,NA,NA
"1444",1444,"./Falisse_et_al_2022_scale2/Falisse_et_al_2022_scale2_job1575.mat",0.319558063325358,2,19.62,0.705599179769925,0.704596863773965,0.31,0.31,2.66641274886848,0.375035710590703,1.9,1.88099342887797,12.7165193127896,4.28412345054754,58,2,-9.81,55.7869823539382,54.3273493996213,-0.0123065705426237,5.68549742288315,-8.42587917984052,1,1,1,1,1,1,0.00381748756471,0.00238534844183513,0.00388961762523091,166.515127321994,177.99005022533,2.4113121553783,1265.59967818075,0.838577402248112,3.75500515247324e-06,1.0706840988936e-06,0.000294351681392199,"earth","scale2","job1575",NA,NA,NA,NA,NA,NA,NA
"1445",1445,"./Falisse_et_al_2022_scale2/Falisse_et_al_2022_scale2_v1.mat",0.319558063325358,2,19.62,0.329772479837412,0.331960649865962,0.59,0.59,0.900432086709735,1.1105779267086,0.3,0.295908541216936,11.9902242367057,0.635464435118959,76,2,-9.81,57.3805978629961,21.3966988317969,0.045162131321315,3.95251430639778,-3.07585926864389,1,1,1,1,1,1,0.00441253075693033,0.00254653731944735,0.00361845964640542,15.0328700908048,58.5882983034198,0.837278186063565,59.934974015275,3.99161937508315,1.81947729256191e-07,8.59417982761152e-08,8.62368287850883e-05,"earth","scale2","v1",NA,NA,NA,NA,NA,NA,NA
"1446",1446,"./Falisse_et_al_2022_scale20/Falisse_et_al_2022_scale20_job1662.mat",0.654732207432226,20,196.2,3.98508205306591,3.93366493557542,0.24,0.24,0.874999991253802,1.14285715428075,3.5,3.4669735100616,7.59392974991795,4.71545431884792,54,3,-9.81,60.54981757408,653.643346526855,-1.40505612510903,80.4560832072436,-87.1038370673538,1,1,1,1,1,1,0.0866865368028592,0.0552732193768934,0.0965911388045681,948.261957468545,132.226003877664,138.773472212094,1669.17329411941,0.837864519440377,2.08322763830325e-06,1.28654448130146e-06,0.000177735825072887,"earth","scale20","job1662",NA,NA,NA,NA,NA,NA,NA
"1447",1447,"./Falisse_et_al_2022_scale20/Falisse_et_al_2022_scale20_job1663.mat",0.654732207432226,20,196.2,1.66780243303046,1.64998620974155,0.31,0.31,2.45134215516299,0.407939788370143,4.1,4.05852826891753,5.48121212171031,3.98429630039906,40,2,-9.81,55.7407553520042,530.830018137158,-2.66762863610716e-05,60.1899535553803,-60.6929817541198,1,1,1,1,1,1,0.0815264441652788,0.0539709260557573,0.0955236602046986,487.960919019898,87.4184847727206,49.5420246700175,841.098648750209,0.057635110411739,2.03781222865735e-06,1.09855640899161e-06,0.000134940095970707,"earth","scale20","job1663",NA,NA,NA,NA,NA,NA,NA
"1448",1448,"./Falisse_et_al_2022_scale20/Falisse_et_al_2022_scale20_job1664.mat",0.654732207432226,20,196.2,1.66374329022304,1.65132977617003,0.33,0.33,2.51027358065207,0.398362954423574,4.2,4.15735749438455,5.62411518039736,4.18772371244899,40,2,-9.81,55.6074539726462,540.942714311573,-0.228141713185141,72.545362641967,-111.042493440103,1,1,1,1,1,1,0.0821437881740116,0.0608236116026087,0.0954464758643631,547.492667904422,86.0133007005552,50.4637874959026,902.641703821791,0.0594410944622262,1.95545570792815e-06,1.02126354718334e-06,0.000137031034059873,"earth","scale20","job1664",NA,NA,NA,NA,NA,NA,NA
"1449",1449,"./Falisse_et_al_2022_scale20/Falisse_et_al_2022_scale20_job1665.mat",0.654732207432226,20,196.2,1.6695632227108,1.65704094021356,0.33,0.33,2.56132476253906,0.390422961830382,4.3,4.25628632033735,5.74915832529519,4.38269801792373,40,2,-9.81,55.5985536503953,544.839168458698,-0.225445028735538,74.0486092294004,-111.525970079112,1,1,1,1,1,1,0.0821032755601732,0.0610932481612976,0.0953105186110796,594.496333307722,88.9709841423406,53.1456633332238,956.942391890599,0.0622303504389706,1.99972074775773e-06,1.07166747547656e-06,0.000135526444344387,"earth","scale20","job1665",NA,NA,NA,NA,NA,NA,NA
"1450",1450,"./Falisse_et_al_2022_scale20/Falisse_et_al_2022_scale20_job1666.mat",0.654732207432226,20,196.2,1.69989265189673,1.68427506707543,0.31,0.31,2.57734946636399,0.387995501987844,4.4,4.35532282986181,5.83355273658778,4.55050843215467,40,2,-9.81,55.6529781614551,564.581493250831,-3.70612170291873e-06,75.9413532527248,-111.884872125759,1,1,1,1,1,1,0.0824126013152299,0.0623228646516955,0.0944550439349236,638.445287197358,90.4795323785085,60.0416599678623,1008.14510623967,0.0901427158905087,2.00641923563813e-06,1.09358073598339e-06,0.000135203294089976,"earth","scale20","job1666",NA,NA,NA,NA,NA,NA,NA
"1451",1451,"./Falisse_et_al_2022_scale20/Falisse_et_al_2022_scale20_job1920.mat",0.654732207432226,20,196.2,1.32833938117261,1.32351880985926,0.39,0.39,1.86693223809848,0.535638080265048,2.5,2.47416989683932,4.78101508235862,2.1186346733922,24,2,-9.81,55.190190355296,403.568440243371,-0.654934612668431,44.7718150853408,-88.6684335867057,1,1,1,1,1,1,0.0804597066548652,0.0526819127719737,0.10768858156371,203.682150130245,65.4958919735435,28.1805871920456,438.675472812092,0.811881290537139,1.28655238825691e-06,6.11775286428956e-07,0.000147885524338306,"earth","scale20","job1920",NA,NA,NA,NA,NA,NA,NA
"1452",1452,"./Falisse_et_al_2022_scale20/Falisse_et_al_2022_scale20_job655.mat",0.654732207432226,20,196.2,0.190665620135986,0.200141164663127,0.87,0.87,0.500000135160357,1.99999945935872,0.1,0.0985977590824727,26.7389057680517,0.472190362217427,0,2,-9.81,60.3245058298892,191.012131961505,2.57692596031134,11.0506232414153,-10.2917291417942,1,1,1,1,1,1,0.126017206688036,0.0457589215666596,0.108268561746658,93.0798190886268,128.095927101584,47.8763542659924,25.7097879278272,2.51984196304453,1.06278008317317e-07,6.39480829681959e-08,3.6942934878515e-05,"earth","scale20","job655","scale20_job655","#ffffff","26.7389","","walking","","ok"
"1453",1453,"./Falisse_et_al_2022_scale20/Falisse_et_al_2022_scale20_job656.mat",0.654732207432226,20,196.2,0.76768819620343,0.772169268332024,0.61,0.61,0.64645824220447,1.54689032440816,0.5,0.494124950994781,7.02320724085624,0.621553779172707,0,2,-9.81,55.4847246578267,198.618774112221,0.0164222861045227,19.2606328153325,-15.9892173028226,1,1,1,1,1,1,0.118792445050103,0.045588480828201,0.0988432766899632,45.0862393604285,50.480159237204,10.1205953318715,21.0137667640585,1.52426140344783,7.2261340144036e-08,4.53007463303725e-08,2.77391045550375e-05,"earth","scale20","job656","scale20_job656","#ffffff","7.0232","","walking","","ok"
"1454",1454,"./Falisse_et_al_2022_scale20/Falisse_et_al_2022_scale20_job657.mat",0.654732207432226,20,196.2,1.04104431466521,1.04599584100495,0.56,0.56,0.952207853227676,1.05019087650908,1,0.988489685616821,4.96518633498931,0.879051130621346,0,2,-9.81,57.8054774604268,258.113646617836,0.00474173862882141,31.5000964637252,-24.7130705441689,1,1,1,1,1,1,0.125545607184736,0.0466516124281378,0.101285940855895,62.1427542179487,43.5069401176783,7.80018102593131,57.3780648795302,0.756312722999845,2.63622825384741e-07,1.37657326411022e-07,8.9582811224425e-05,"earth","scale20","job657","scale20_job657","#ffffff","4.9652","","walking","","ok"
"1455",1455,"./Falisse_et_al_2022_scale20/Falisse_et_al_2022_scale20_job658.mat",0.654732207432226,20,196.2,1.49130958792013,1.49442439169385,0.48,0.48,0.998419131887446,1.00158337121362,1.5,1.48225537510867,5.54008511544962,1.47077389986891,18,4,-9.81,56.0479545345525,345.808163451877,-0.226215574078061,55.0833358715342,-63.0935170092875,1,1,1,1,1,1,0.105812577583037,0.0573896939232887,0.0905317650688922,171.575728092501,69.8285128824462,30.6685316322382,347.475436340399,0.31241735937415,1.22642461769465e-06,5.77135534629896e-07,0.000217911090386216,"earth","scale20","job658","scale20_job658","#ffffff","5.5401","","skipping","","ok"
"1456",1456,"./Falisse_et_al_2022_scale20/Falisse_et_al_2022_scale20_job659.mat",0.654732207432226,20,196.2,1.16253152845675,1.16443934819409,0.46,0.46,1.70023869979297,0.588152710629257,2,1.97892422391292,5.19005226083512,1.83953196579235,12,2,-9.81,54.7916209660173,325.084543100232,0.186811279857554,40.1990076100758,-85.0611150418762,1,1,1,1,1,1,0.0811694034214058,0.0524623176699144,0.114597555405792,181.227715110923,66.9791557784827,22.0831712120624,337.226277330911,0.993966265686805,9.10243669836852e-07,4.44311014961773e-07,0.000191280108667425,"earth","scale20","job659","scale20_job659","#ffffff","5.1901","","grounded running","","ok"
"1457",1457,"./Falisse_et_al_2022_scale20/Falisse_et_al_2022_scale20_job660.mat",0.654732207432226,20,196.2,3.28861321812209,3.23883504311752,0.23,0.23,0.759091847794538,1.3173636403887,2.5,2.47409241903238,8.98925364697587,3.98332733744636,54,3,-9.81,63.1841644815117,652.863494172486,-1.97685687891569,44.1448610620715,-61.8963931616266,1,1,1,1,1,1,0.110104882212325,0.0673973480240157,0.0994622448727625,1104.47989404428,178.569967432879,142.179762722669,1950.52720032173,137.281106607527,2.2869764861905e-06,1.45965069978612e-06,0.000238215915626211,"earth","scale20","job660","scale20_job660","#fff2cc","8.9893","","skipping/leaping","","unknown"
"1458",1458,"./Falisse_et_al_2022_scale20/Falisse_et_al_2022_scale20_job661.mat",0.654732207432226,20,196.2,1.59892861544656,1.58145636810414,0.28,0.28,1.8706150366963,0.534583535565984,3,2.96993230933244,4.84956470521496,2.57962010224767,48,2,-9.81,55.9600751535013,566.898210456703,-0.000768269968697218,47.3986487278209,-59.5638743924369,1,1,1,1,1,1,0.0819336637583701,0.0504338934747131,0.0917569673207995,293.964285696731,72.9905513303718,58.3749874452638,592.496002679071,0.166654520141753,1.66630791058877e-06,8.53737864690136e-07,0.000173017730171078,"earth","scale20","job661","scale20_job661","#ffffff","4.8496","","running","","ok"
"1459",1459,"./Falisse_et_al_2022_scale20/Falisse_et_al_2022_scale20_job662.mat",0.654732207432226,20,196.2,3.62544879508793,3.56728244828795,0.25,0.25,0.965457837126357,1.03577801281976,3.5,3.46185072760109,6.93130247785386,4.29763603454,54,4,-9.81,62.9472258573261,678.362954645883,-1.50163558792245e-06,87.7526942260859,-93.1637492162454,1,1,1,1,1,1,0.0868616822897997,0.0631663382968879,0.0897580281899423,814.188767245921,120.367220905096,121.334273836934,1188.9857022641,1.01126818376355,1.97291145894396e-06,1.19677404644695e-06,0.000162613541452581,"earth","scale20","job662","scale20_job662","#ed7d31","6.9313","","skipping","","restoration_failed"
"1460",1460,"./Falisse_et_al_2022_scale20/Falisse_et_al_2022_scale20_job663.mat",0.654732207432226,20,196.2,1.66265566976099,1.65119124319089,0.33,0.33,2.39129979550442,0.418182614275289,4,3.95952447173813,5.53047976499974,3.92204238268102,38,2,-9.81,55.6270817677524,521.683789739532,-4.32398678821243e-07,68.7478017435359,-110.674812500794,1,1,1,1,1,1,0.0816573549974523,0.0601377251654011,0.0958144512226336,491.572576318593,84.1623187845754,52.953793239452,805.065832826691,0.0637448042273897,1.87822676954199e-06,9.65858430606149e-07,0.000138739595909758,"earth","scale20","job663","scale20_job663","#ffffff","5.5305","","running","","ok"
"1461",1461,"./Falisse_et_al_2022_scale20/Falisse_et_al_2022_scale20_job664.mat",0.654732207432226,20,196.2,0.885055689993345,0.897629159930344,0.49,0.49,5.00000043482983,0.199999982606808,4.5,4.46151967730768,7.46591610227567,5.96585043571901,22,2,-9.81,56.4807985210619,455.105157667131,-50.4677223915989,171.277961125977,-242.742198524495,1,1,1,1,1,1,0.181107398102654,0.107448319064757,0.149807340643094,1391.22027789782,131.123382685804,1965.42286004299,4056.39971803832,53.8176472828162,3.88786803936509e-06,1.9142263085887e-06,0.000187973172965086,"earth","scale20","job664","scale20_job664","#ff0000","7.4659","","walking on sides of feet","","not_feasible"
"1462",1462,"./Falisse_et_al_2022_scale20/Falisse_et_al_2022_scale20_job665.mat",0.654732207432226,20,196.2,1.87349786289271,1.86061031572502,0.33,0.33,2.65458466430764,0.376706764506536,5,4.94864171153439,7.87110752516835,6.97635062955588,38,2,-9.81,55.5097356946308,551.403086423275,-0.000441145804072846,77.9329184742687,-119.173454228357,1,1,1,1,1,1,0.0829027068469705,0.0606013111866403,0.0955979733688169,1512.7297666792,111.376036237421,138.573398739525,2391.36863586194,4.34351090423736,2.19008951818226e-06,1.26841852921109e-06,0.00014856232773755,"earth","scale20","job665","scale20_job665","#7030a0","7.8711","","running","","max_iterations"
"1463",1463,"./Falisse_et_al_2022_scale20/Falisse_et_al_2022_scale20_job666.mat",0.654732207432226,20,196.2,1.96307300170241,1.9519595201618,0.35,0.35,2.78465967743087,0.359110309997593,5.5,5.44393912028494,7.39552505422599,7.21088743123849,40,2,-9.81,55.633652462185,538.90927642638,-8.23998034337218e-05,58.9865220820924,-149.910579560147,1,1,1,1,1,1,0.0819454652456803,0.0636693948735115,0.107440585165419,1490.54399651954,101.539810594346,514.10787578294,3322.02796016763,3.92841535904557,2.21596130372656e-06,1.27801212949268e-06,0.000149889366042653,"earth","scale20","job666","scale20_job666","#ff0000","7.3955","","running","","not_feasible"
"1464",1464,"./Falisse_et_al_2022_scale20/Falisse_et_al_2022_scale20_v1.mat",0.654732207432226,20,196.2,1.3175807414194,1.31243201202437,0.16,0.16,1.91360382238421,0.522574207002825,2.5,2.52081153803333,9.81123693185997,4.42966195705278,80,2,-9.81,60.6155123451497,207.436777520745,-0.00474568322621181,258.601788027837,-128.325635120067,1,1,1,1,1,1,0.0626389116940687,0.0157308531121799,0.0171500345584331,1011.56521984703,271.888509042941,3186.36939334745,619.942475366755,26331.0005585253,1.34829817269057e-08,9.51762374018015e-08,2.51475320562803e-06,"earth","scale20","v1",NA,NA,NA,NA,NA,NA,NA
"1465",1465,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job1423.mat",1.37136819131137,200,1962,0.184869822848956,0.200007064211978,0.89,0.89,0.499999995539816,2.00000001784074,0.1,0.0989752311552965,30.2166128910714,0.53564708876846,0,2,-9.81,67.2148557170844,1900.67204486151,9.43651129148346,45.9712941714736,-153.196507564647,1,1,1,1,1,1,4.12236382799512,0.986459903311607,1.9942521062763,1222.72560561136,336.905802469185,3816.06643992166,212.351869479847,33.9582514596688,3.26081302005885e-07,2.14130097107771e-07,4.20827131644385e-05,"earth","scale200","job1423","scale200_job1423","#ffffff","30.2166","","shuffling","","ok"
"1466",1466,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job1424.mat",1.37136819131137,200,1962,0.981632371827587,0.999824514180079,0.7,0.72,0.499999996612584,2.00000001354967,0.5,0.494171904131939,7.32466946706081,0.648294780479017,0,2,-9.81,67.1072333459557,1946.96209193355,0.0907329017907581,120.85977688376,-111.420706789498,1,1,1,1,1,1,2.99982976669932,0.981087467226765,2.05646548854645,385.271715521841,129.703829305729,772.949396344122,55.2773275709689,10.2884897285704,1.00626465832981e-07,7.05669290677856e-08,8.25314297659269e-06,"earth","scale200","job1424","scale200_job1424","#ffffff","7.3247","","walking","","ok"
"1467",1467,"./Falisse_et_al_2022_scale200/Falisse_et_al_2022_scale200_job1425.mat",1.37136819131137,200,1962,1.84034442552765,1.84458434440464,0.61,0.63,0.541453646101981,1.84688016638021,1,0.98657466029388,4.53424507612338,0.80120082907444,0,2,-9.81,61.4100997932726,2099.2673356426,-0.00306279972884265,290.730055434404,-307.63700450201,1,1,1,1,1,1,3.12715378281381,1.02446661565031,2.15299200882763,367.715217253528,104.512045672044,377.566250261934,64.9606314389412,8.54281903599352,1.68905366164021e-07,1.23356413903677e-07,6.64227237819178e-06,"earth","scale200","job1425","scale200_job1425","#ffffff","4.5342","","walking","","ok"
