ID,Name,threshold,IndMean,IndMax,SpeciesMean,SpeciesMeanMax,Species,LogMass,Device,DeviceAttachment,total_min,high_min,med_min,low_min,rest_min,prop_high,prop_med,prop_low,prop_rest
gree,Dickinson_Ibex,active,0.144732441303476,2.10973633480397,0.171825422495463,3.30763817401556,Alpine ibex (Capra ibex),4.66,Daily Diary,Collar,10.6283333333333,0,0.0116666666666667,2.7,7.91666666666667,0,0.00109769484083425,0.254037948878783,0.744864356280383
Green,Clemente_Echidna,active,0.232329169272262,0.78584246576147,0.222571418413449,0.972427121661242,Short-beaked echidna,3.51,LIS302DL,Back,0.0803333333333333,0.000833333333333333,0.00166666666666667,0.0306666666666667,0.0471666666666667,0.0103734439834025,0.020746887966805,0.381742738589212,0.587136929460581
Gully_Rat_Collar6,Annett_Kangaroo,active,0.163475629819875,0.88189250953391,0.148482106857539,3.62939385493296,"Red Kangaroo, Western Grey Kangaroo",4.65,Axivity,Collar,93.9303333333333,0,0,22.6203333333333,71.31,0,0,0.240820324282891,0.75917967571711
Hagrid,Smit_Cat,active,0.19942955147629,3.87274378486259,0.18627024369517,4.53365224709051,Domestic cat,3.6,,Collar,9.09866666666667,0.00266666666666667,0.00533333333333333,1.57933333333333,7.51133333333333,0.000293083235638921,0.000586166471277843,0.173578546307151,0.825542203985932
hann,Dickinson_Goat,active,0.13783895001029,1.53843975325968,0.137685662461205,2.27461141429079,African pygmy goats (Capra aegagrus hircus),4.41,Daily Diary,Collar,8.2,0,0.01,6.44833333333333,1.74166666666667,0,0.00121951219512195,0.786382113821138,0.21239837398374
Hardy,Sparkes_Koala,active,0.2465753295155,2.11381169860064,0.237612777816358,3.12307625086235,Koala (Queensland),3.84,Axivity,,2.32333333333333,0,0.00466666666666667,1.83566666666667,0.483,0,0.00200860832137733,0.790100430416069,0.207890961262554
Harry,Smit_Cat,active,0.167885680489561,4.53365224709051,0.18627024369517,4.53365224709051,Domestic cat,3.6,,Collar,10.008,0.00666666666666667,0.006,2.03866666666667,7.95666666666667,0.000666133759658939,0.000599520383693046,0.203703703703704,0.795030642152944
Hermione,Smit_Cat,active,0.183107795130811,3.36894372556983,0.18627024369517,4.53365224709051,Domestic cat,3.6,,Collar,8.36133333333333,0,0.0233333333333333,2.556,5.782,0,0.00279062350502312,0.305692871950247,0.69151650454473
Holland,Sparkes_Koala,active,0.174865381760047,1.09973415820095,0.237612777816358,3.12307625086235,Koala (Queensland),3.84,Axivity,,0.0786666666666667,0,0,0.0356666666666667,0.043,0,0,0.453389830508475,0.546610169491526
impi1,HarveyCaroll_Pangolin,active,0.129815529060083,0.428195251485199,0.193305356657718,1.09182610555002,African Pangolin,3.93,,Back,0.266666666666667,0,0,0.158,0.108666666666667,0,0,0.5925,0.4075
impi2,HarveyCaroll_Pangolin,active,0.159381062086242,0.606736960996683,0.193305356657718,1.09182610555002,African Pangolin,3.93,,Back,0.0453333333333333,0,0.000333333333333333,0.0313333333333333,0.0136666666666667,0,0.00735294117647059,0.691176470588235,0.301470588235294
impi3,HarveyCaroll_Pangolin,active,0.162541615109943,0.275970091433081,0.193305356657718,1.09182610555002,African Pangolin,3.93,,Back,0.112,0,0,0.009,0.103,0,0,0.0803571428571429,0.919642857142857
Jaya_1,Galea_Cat,active,0.135642223486107,3.1731748915637,0.150302520922489,3.97381567433675,Domestic cat,3.6,Axivity,Chest,58.6666666666667,0.000333333333333333,0.00233333333333333,5.10366666666667,53.5603333333333,5.68181818181818e-06,3.97727272727273e-05,0.0869943181818182,0.912960227272727
JellyB,Smit_Cat,active,0.186500236533618,3.73944077830567,0.18627024369517,4.53365224709051,Domestic cat,3.6,,Collar,7.944,0.00133333333333333,0.004,0.516666666666667,7.422,0.000167841557569654,0.000503524672708963,0.065038603558241,0.93429003021148
Jett_1,Galea_Cat,active,0.177872769906397,3.66921711256531,0.150302520922489,3.97381567433675,Domestic cat,3.6,Axivity,Chest,57.044,0.002,0.0276666666666667,12.2353333333333,44.779,3.50606549330342e-05,0.000485005726573639,0.214489399995325,0.784990533623168
Jube,Smit_Cat,active,0.208852876579597,3.98507406462371,0.18627024369517,4.53365224709051,Domestic cat,3.6,,Collar,9.06933333333333,0.00466666666666667,0.0206666666666667,2.47733333333333,6.56666666666667,0.000514554542781535,0.00227874154660394,0.273154954425169,0.724051749485446
Juliet_1,Galea_Cat,active,0.136627869246202,3.97381567433675,0.150302520922489,3.97381567433675,Domestic cat,3.6,Axivity,Chest,54.4476666666667,0.00666666666666667,0.0173333333333333,7.246,47.1776666666667,0.000122441733040289,0.000318348505904753,0.133081919641491,0.866477290119564
Klemmer,Gaschk_Quoll,active,0.333097154887303,2.49283048959499,0.349081845581145,3.75546232751684,Northern Quoll,2.69,Axivity,Back,13.9586666666667,0,0.00233333333333333,7.48133333333333,6.475,0,0.00016716018721941,0.535963320278919,0.463869519533862
lily,Dickinson_Ibex,active,0.203126324674032,2.19169774866598,0.171825422495463,3.30763817401556,Alpine ibex (Capra ibex),4.66,Daily Diary,Collar,6.88666666666667,0,0.00833333333333333,3.41833333333333,3.46,0,0.00121006776379477,0.496369796708616,0.50242013552759
Lola_Collar15,Annett_Kangaroo,active,0.154117656484987,1.89354184710713,0.148482106857539,3.62939385493296,"Red Kangaroo, Western Grey Kangaroo",4.65,Axivity,Collar,96.2706666666667,0,0.00133333333333333,26.493,69.7763333333333,0,1.38498400343476e-05,0.275192859022478,0.724793291137487
M1,Dunford_Cat,active,0.163478865451595,0.640719132964959,0.173393965687839,1.47604396264321,Domestic cat,3.6,Daily Diary,Collar,0.05,0,0,0.0283333333333333,0.0216666666666667,0,0,0.566666666666667,0.433333333333333
M2,Dunford_Cat,active,0.125741014894627,0.471980464928855,0.173393965687839,1.47604396264321,Domestic cat,3.6,Daily Diary,Collar,0.0733333333333333,0,0,0.0433333333333333,0.03,0,0,0.590909090909091,0.409090909090909
M3,Dunford_Cat,active,0.312583013728855,0.7555207963184,0.173393965687839,1.47604396264321,Domestic cat,3.6,Daily Diary,Collar,0.0616666666666667,0,0.000416666666666667,0.0608333333333333,0.000416666666666667,0,0.00675675675675676,0.986486486486486,0.00675675675675676
M4,Dunford_Cat,active,0.215017327090701,1.26187545634119,0.173393965687839,1.47604396264321,Domestic cat,3.6,Daily Diary,Collar,0.0241666666666667,0.000416666666666667,0,0.0233333333333333,0.000416666666666667,0.0172413793103448,0,0.96551724137931,0.0172413793103448
M5,Dunford_Cat,active,0.0720362436194651,0.289175041665589,0.173393965687839,1.47604396264321,Domestic cat,3.6,Daily Diary,Collar,0.204166666666667,0,0,0.0304166666666667,0.17375,0,0,0.148979591836735,0.851020408163265
Maloney,Gaschk_Quoll,active,0.335290844815984,3.7252388184617,0.349081845581145,3.75546232751684,Northern Quoll,2.69,Axivity,Back,5.96,0.000666666666666667,0.00333333333333333,3.35333333333333,2.60266666666667,0.000111856823266219,0.000559284116331096,0.562639821029083,0.43668903803132
Maple_1,Galea_Cat,active,0.136420543427467,2.51951825355197,0.150302520922489,3.97381567433675,Domestic cat,3.6,Axivity,Chest,55.9253333333333,0,0.00366666666666667,3.87033333333333,52.0513333333333,0,6.55636086210185e-05,0.0692053690635133,0.930729067327866
Maple_2,Galea_Cat,active,0.127386500725995,2.31077493646133,0.150302520922489,3.97381567433675,Domestic cat,3.6,Axivity,Chest,23.8626666666667,0,0.000666666666666667,1.61566666666667,22.2463333333333,0,2.79376431804213e-05,0.067706878247751,0.932265184109069
Max_1,Galea_Cat,active,0.210581801447641,3.27225001901245,0.150302520922489,3.97381567433675,Domestic cat,3.6,Axivity,Chest,56.491,0.00133333333333333,0.042,10.7453333333333,45.7023333333333,2.3602579761968e-05,0.000743481262501992,0.1902131903017,0.809019725856036
Meeka,Sparkes_Koala,active,0.16645259226195,2.5727748220781,0.237612777816358,3.12307625086235,Koala (Queensland),3.84,Axivity,,3.643,0.000333333333333333,0.000333333333333333,2.33066666666667,1.31166666666667,9.14996797511209e-05,9.14996797511209e-05,0.639765760819837,0.360051239820661
Moimoi,Gaschk_Quoll,active,0.388459733650804,2.50620786420431,0.349081845581145,3.75546232751684,Northern Quoll,2.69,Axivity,Back,41.8366666666667,0,0.00933333333333333,19.6656666666667,22.1616666666667,0,0.000223089793641941,0.4700581626962,0.529718747510159
Moon,Gaschk_Quoll,active,0.307547610527751,3.01942621354443,0.349081845581145,3.75546232751684,Northern Quoll,2.69,Axivity,Back,6.68566666666667,0.000333333333333333,0.006,3.287,3.39233333333333,4.98579049708331e-05,0.000897442289474996,0.491648800917386,0.507403898888169
Munchies_Collar5,Annett_Kangaroo,active,0.148806087889468,3.62939385493296,0.148482106857539,3.62939385493296,"Red Kangaroo, Western Grey Kangaroo",4.65,Axivity,Collar,91.5266666666667,0.000333333333333333,0.00466666666666667,32.039,59.4826666666667,3.64192585038969e-06,5.09869619054556e-05,0.350050986961905,0.649894384150339
Murray,Sparkes_Koala,active,0.244551218945034,0.939259801825836,0.237612777816358,3.12307625086235,Koala (Queensland),3.84,Axivity,,0.0663333333333333,0,0,0.035,0.0313333333333333,0,0,0.527638190954774,0.472361809045226
Nicole,Sparkes_Koala,active,0.218019025453486,1.32801846892326,0.237612777816358,3.12307625086235,Koala (Queensland),3.84,Axivity,,1.828,0,0,1.25633333333333,0.571666666666667,0,0,0.687272064186725,0.312727935813275
Obi_1,Galea_Cat,active,0.182229857153666,2.49620034308971,0.150302520922489,3.97381567433675,Domestic cat,3.6,Axivity,Chest,50.953,0,0.00266666666666667,5.74,45.2103333333333,0,5.2335812742462e-05,0.112652836928149,0.887294827259108
