ID,total_min,high_min,med_min,low_min,rest_min,prop_high,prop_med,prop_low,prop_rest,Name
1328,1.33666666666667,0.00133333333333333,0.02,0.346,0.969333333333333,0.000997506234413965,0.0149625935162095,0.258852867830424,0.725187032418953,Dissanayake_Calf
1329,0.643333333333333,0,0.00266666666666667,0.388666666666667,0.252,0,0.00414507772020725,0.604145077720207,0.391709844559586,Dissanayake_Calf
1333,1.614,0.00133333333333333,0.0106666666666667,0.778,0.824,0.000826104915324246,0.00660883932259397,0.482032218091698,0.510532837670384,Dissanayake_Calf
1335,0.244,0.00266666666666667,0.018,0.116666666666667,0.106666666666667,0.0109289617486339,0.0737704918032787,0.478142076502732,0.437158469945355,Dissanayake_Calf
1336,1.642,0,0.054,0.988,0.6,0,0.0328867235079172,0.601705237515225,0.365408038976857,Dissanayake_Calf
1343,1.95866666666667,0.000666666666666667,0.0706666666666667,0.93,0.957333333333333,0.000340367597004765,0.0360789652825051,0.474812797821647,0.488767869298843,Dissanayake_Calf
1351,1.436,0,0.0113333333333333,0.327333333333333,1.09733333333333,0,0.00789229340761374,0.22794800371402,0.764159702878366,Dissanayake_Calf
1353,1.56266666666667,0.00133333333333333,0.04,0.922666666666667,0.598666666666667,0.000853242320819113,0.0255972696245734,0.590443686006826,0.383105802047782,Dissanayake_Calf
1357,1.93133333333333,0,0.0486666666666667,1.11466666666667,0.768,0,0.0251984811874353,0.577148774594408,0.397652744218157,Dissanayake_Calf
1372,1.64066666666667,0,0.0346666666666667,1.00666666666667,0.599333333333333,0,0.0211296221048354,0.61357171881349,0.365298659081674,Dissanayake_Calf
1398,1.37066666666667,0.000666666666666667,0.0606666666666667,0.957333333333333,0.352,0.000486381322957199,0.0442607003891051,0.698443579766537,0.256809338521401,Dissanayake_Calf
1403,4.36933333333333,0,0,0.242666666666667,4.12666666666667,0,0,0.0555386023802258,0.944461397619774,Dissanayake_Calf
1405,3.01533333333333,0.00333333333333333,0.02,0.406,2.586,0.0011054609772275,0.00663276586336502,0.13464514702631,0.857616626133098,Dissanayake_Calf
1408,2.00733333333333,0.000666666666666667,0.00133333333333333,0.974,1.03133333333333,0.000332115576220525,0.000664231152441049,0.485220856858187,0.513782796413152,Dissanayake_Calf
1409,0.73,0,0,0.490666666666667,0.239333333333333,0,0,0.672146118721461,0.327853881278539,Dissanayake_Calf
1416,0.551333333333333,0,0.02,0.393333333333333,0.138,0,0.0362756952841596,0.713422007255139,0.250302297460701,Dissanayake_Calf
1433,1.722,0,0,0.213333333333333,1.50866666666667,0,0,0.123886953155246,0.876113046844754,Dissanayake_Calf
1443,2.654,0.00266666666666667,0.064,1.594,0.993333333333333,0.00100477267018337,0.0241145440844009,0.60060286360211,0.374277819643306,Dissanayake_Calf
1444,1.22933333333333,0,0,0.279333333333333,0.95,0,0,0.227223427331887,0.772776572668113,Dissanayake_Calf
1449,1.26666666666667,0,0,0.253333333333333,1.01333333333333,0,0,0.2,0.8,Dissanayake_Calf
1452,2.188,0,0.0146666666666667,0.418,1.75533333333333,0,0.00670322973796466,0.191042047531993,0.802254722730043,Dissanayake_Calf
1455,4.49066666666667,0.000666666666666667,0.0226666666666667,0.889333333333333,3.578,0.000148456057007126,0.00504750593824228,0.198040380047506,0.796763657957245,Dissanayake_Calf
F1,0.39625,0,0,0.259166666666667,0.137083333333333,0,0,0.654048370136698,0.345951629863302,Dunford_Cat
F2,0.05875,0.0025,0.00583333333333333,0.04125,0.00916666666666667,0.0425531914893617,0.099290780141844,0.702127659574468,0.156028368794326,Dunford_Cat
F3,0.140416666666667,0,0,0.0370833333333333,0.103333333333333,0,0,0.264094955489614,0.735905044510386,Dunford_Cat
F4,0.3475,0,0,0.0308333333333333,0.316666666666667,0,0,0.0887290167865707,0.911270983213429,Dunford_Cat
M1,0.05,0,0,0.0283333333333333,0.0216666666666667,0,0,0.566666666666667,0.433333333333333,Dunford_Cat
M2,0.0733333333333333,0,0,0.0433333333333333,0.03,0,0,0.590909090909091,0.409090909090909,Dunford_Cat
M3,0.0616666666666667,0,0.000416666666666667,0.0608333333333333,0.000416666666666667,0,0.00675675675675676,0.986486486486486,0.00675675675675676,Dunford_Cat
M4,0.0241666666666667,0.000416666666666667,0,0.0233333333333333,0.000416666666666667,0.0172413793103448,0,0.96551724137931,0.0172413793103448,Dunford_Cat
M5,0.204166666666667,0,0,0.0304166666666667,0.17375,0,0,0.148979591836735,0.851020408163265,Dunford_Cat
