Name,threshold,ID,IndMean,IndMax,SpeciesMean,SpeciesMeanMax,Species,LogMass,Device,DeviceAttachment
Dissanayake_Calf,active,1336,0.254915145852516,1.5842021711158,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1319,0.195193311343222,1.93421648079866,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1343,0.236275843476499,1.7101710874113,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1405,0.225260633021361,1.90362440105882,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1351,0.228058976155161,1.45111719344478,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1408,0.120944912644759,1.9620170901695,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1353,0.231335520775757,1.9805439047347,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1409,0.127943739031936,0.523483830140065,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1357,0.221790503450661,1.59108022991117,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1416,0.235081440671709,1.69093972170608,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1372,0.224431018577263,1.65981954442815,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1433,0.102770227901349,0.51181951942711,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1398,0.241445655423523,1.75452079114347,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1443,0.164975288008083,1.86505562111984,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1403,0.101666545725869,0.473073031931829,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1444,0.0817429938399191,0.518478519039126,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1449,0.0983145692557328,0.552542399408851,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1452,0.195903204148541,1.47890986915077,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1455,0.14708824299978,1.82271540438856,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1302,0.0149033098327104,0.0499906295611082,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1303,0.0213253818960208,0.0499263555266793,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1306,0.0226229456820476,0.0499753473995534,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1308,0.0195749831893439,0.0499659875681894,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1333,0.0175557483387826,0.0499841552159772,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1312,0.0272557751341706,0.0499862812749062,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,inactive,1335,0.0185130786788033,0.0490407633294932,0.0212906734449048,0.0499955685916389,Holstein Friesian and Jersey,5,,Collar
